sample_id,user_id,total_asset,cash_available,risk_preference,current_stock_position_value,action,market,stock_code,trade_time,volume_lot,volume_share,estimated_price,estimated_amount,volatility_20d,return_5d,abs_return_5d,avg_volume_20d,turnover_rate,estimated_amount_ratio,current_position_ratio,holding_ratio_after_trade,trade_volume_to_avg_volume,concentration_risk,volatility_risk,liquidity_risk,overall_risk_level,risk_preference_code,trade_hour
S000320,U0027,1822511.0,516712.63,aggressive,261286.15,buy,SZSE,855755,2026-01-05 11:58:00,612,61200,6.1566,376783.92,0.249572,0.053093,0.053093,977895.84,0.091438,0.2067389,0.14336602,0.35010492,0.06258335,0,0,0,low,2,11
S000321,U0183,1617485.0,261290.72,moderate,92512.48,buy,SZSE,178652,2026-01-05 12:16:00,27,2700,73.1134,197406.18,0.30452,0.099342,0.099342,34048.16,0.014922,0.12204514,0.05719526,0.1792404,0.07929943,0,0,0,low,1,12
S000322,U0033,945077.0,115377.1,moderate,123836.93,buy,SZSE,430881,2026-01-05 11:12:00,14,1400,56.4531,79034.34,0.212024,-0.026744,0.026744,19595.33,0.036445,0.08362741,0.13103369,0.2146611,0.07144561,0,0,0,low,1,11
S000323,U0010,592154.0,175676.41,moderate,64536.18,buy,SZSE,575677,2026-01-05 11:35:00,47,4700,28.5453,134162.91,0.249897,-0.115267,0.115267,58210.9,0.087775,0.2265676,0.10898547,0.33555307,0.0807409,1,0,0,medium,1,11
S000324,U0025,1931763.0,304886.24,conservative,200551.93,buy,SZSE,272932,2026-01-05 12:00:00,34,3400,68.4139,232607.26,0.230496,0.013401,0.013401,361943.12,0.067152,0.1204119,0.10381808,0.22422999,0.00939374,1,0,0,medium,0,12
S000325,U0016,1071994.0,79180.19,moderate,165263.54,buy,SZSE,139220,2026-01-05 10:29:00,34,3400,21.5985,73434.9,0.124736,0.011638,0.011638,333208.76,0.050052,0.06850309,0.15416461,0.2226677,0.01020381,0,0,0,low,1,10
S000326,U0168,507246.0,57930.1,conservative,42816.98,buy,SZSE,826100,2026-01-05 10:38:00,12,1200,32.7411,39289.32,0.312381,0.042235,0.042235,27948.93,0.081152,0.07745615,0.08441069,0.16186684,0.04293545,0,0,0,low,0,10
S000327,U0064,1229036.0,118534.0,conservative,120824.87,buy,SZSE,458741,2026-01-05 09:33:00,13,1300,79.18,102934.0,0.26141,-0.074556,0.074556,25927.13,0.115533,0.08375182,0.09830865,0.18206047,0.05014053,0,0,0,low,0,9
S000328,U0028,241169.0,114966.86,moderate,29283.32,buy,SZSE,749940,2026-01-05 11:39:00,188,18800,4.679,87965.2,0.168674,-0.078479,0.078479,1609492.73,0.09596,0.36474505,0.12142239,0.48616745,0.0116807,1,0,0,medium,1,11
S000329,U0125,1088683.0,601415.34,moderate,56539.13,buy,SSE,626394,2026-01-05 11:51:00,100,10000,47.0369,470369.0,0.317161,0.231536,0.231536,142240.5,0.116039,0.43205322,0.05193351,0.48398673,0.07030346,1,1,0,medium_high,1,11
S000330,U0072,607554.0,98871.08,aggressive,99870.13,buy,SZSE,409473,2026-01-05 12:19:00,11,1100,78.1431,85957.41,0.315018,-0.071422,0.071422,31820.66,0.115444,0.1414811,0.16438067,0.30586177,0.03456874,0,0,0,low,2,12
S000331,U0169,452974.0,93610.87,moderate,41842.75,buy,SZSE,785877,2026-01-05 11:16:00,27,2700,33.5303,90531.81,0.289472,-0.151081,0.151081,19253.33,0.047977,0.19986094,0.0923734,0.29223434,0.14023546,0,1,1,medium_high,1,11
S000332,U0085,1040198.0,518269.44,moderate,153985.71,buy,SZSE,012343,2026-01-05 11:57:00,77,7700,45.4314,349821.78,0.60011,-0.147545,0.147545,796249.81,0.077133,0.33630307,0.148035,0.48433807,0.00967033,1,1,0,medium_high,1,11
S000333,U0068,636831.0,210144.03,moderate,15348.25,buy,SZSE,969453,2026-01-05 11:42:00,70,7000,20.5006,143504.2,0.214989,-0.215448,0.215448,75127.74,0.005244,0.2253411,0.02410097,0.24944207,0.09317464,0,1,0,medium,1,11
S000334,U0169,1844192.0,215708.3,conservative,102078.74,buy,SZSE,353844,2026-01-05 11:57:00,39,3900,52.6784,205445.76,0.291286,-0.042159,0.042159,191100.85,0.018267,0.1114015,0.05535147,0.16675297,0.02040807,0,0,0,low,0,11
S000335,U0124,881514.0,445941.14,moderate,13694.78,buy,SZSE,498751,2026-01-05 10:24:00,81,8100,47.361,383624.1,0.343871,0.080348,0.080348,122531.06,0.097177,0.43518776,0.01553552,0.45072328,0.06610569,1,0,0,medium,1,10
S000336,U0169,1676065.0,445760.76,conservative,88797.77,buy,SZSE,356942,2026-01-05 09:49:00,47,4700,72.681,341600.7,0.4837,0.102078,0.102078,56989.32,0.021201,0.20381113,0.05297991,0.25679104,0.0824716,1,1,0,medium_high,0,9
S000337,U0047,1674829.0,102896.42,moderate,259091.18,buy,SZSE,902351,2026-01-05 11:53:00,12,1200,78.5577,94269.24,0.312002,-0.037083,0.037083,13139.16,0.048566,0.05628589,0.15469709,0.21098298,0.09133007,0,0,0,low,1,11
S000338,U0078,1438128.0,302229.02,moderate,164208.31,buy,SZSE,212301,2026-01-05 10:48:00,67,6700,31.2647,209473.49,0.114834,0.141236,0.141236,140172.61,0.019061,0.14565706,0.11418198,0.25983904,0.04779821,0,0,0,low,1,10
S000339,U0012,1216559.0,547568.55,moderate,46979.8,buy,SZSE,714350,2026-01-05 11:40:00,694,69400,7.519,521818.6,0.160166,-0.142814,0.142814,737698.02,0.025272,0.42892996,0.03861695,0.46754691,0.09407644,1,0,0,medium,1,11
S000340,U0087,908739.0,168050.51,moderate,120179.82,buy,SZSE,200314,2026-01-05 11:14:00,23,2300,49.1617,113071.91,0.244285,0.192326,0.192326,30234.55,0.013807,0.12442727,0.132249,0.25667627,0.07607191,0,1,0,medium,1,11
S000341,U0163,1028530.0,168624.78,moderate,132492.0,buy,SZSE,057950,2026-01-05 09:57:00,38,3800,38.983,148135.4,0.275759,-0.045529,0.045529,62551.22,0.072761,0.14402633,0.12881686,0.27284318,0.06075021,0,0,0,low,1,9
S000342,U0062,1192922.0,112475.1,conservative,2295.97,buy,SSE,692282,2026-01-05 11:46:00,13,1300,65.8448,85598.24,0.629894,0.086126,0.086126,42075.39,0.080978,0.0717551,0.00192466,0.07367977,0.03089692,0,1,0,medium,0,11
S000343,U0181,1580349.0,377722.3,aggressive,261764.19,buy,SZSE,986981,2026-01-05 10:43:00,47,4700,74.4357,349847.79,0.31602,-0.050274,0.050274,102253.86,0.074895,0.22137375,0.16563695,0.38701071,0.04596404,0,0,0,low,2,10
S000344,U0142,1759655.0,434981.11,aggressive,47611.63,buy,SZSE,180435,2026-01-05 09:58:00,53,5300,62.2083,329703.99,0.182077,0.101,0.101,103058.76,0.084803,0.18736854,0.02705736,0.21442591,0.05142697,0,0,0,low,2,9
S000345,U0017,1627770.0,376437.01,moderate,92406.82,buy,SZSE,584904,2026-01-05 12:03:00,73,7300,41.3951,302184.23,0.174313,0.223493,0.223493,59140.0,0.075213,0.18564308,0.05676897,0.24241204,0.12343591,0,1,1,medium_high,1,12
S000346,U0151,1148133.0,319645.47,conservative,51140.0,buy,SZSE,233707,2026-01-05 09:47:00,29,2900,79.0849,229346.21,0.577072,-0.061958,0.061958,53103.93,0.022962,0.19975579,0.04454188,0.24429766,0.05460989,1,1,0,medium_high,0,9
S000347,U0132,328104.0,44888.57,moderate,19724.57,buy,SZSE,210800,2026-01-05 10:55:00,12,1200,29.9999,35999.88,0.412694,0.078145,0.078145,20179.1,0.058728,0.10972094,0.06011682,0.16983777,0.05946746,0,1,0,medium,1,10
S000348,U0019,513565.0,212835.09,aggressive,91919.3,buy,SZSE,447914,2026-01-05 09:56:00,30,3000,53.1956,159586.8,0.289059,0.015822,0.015822,50036.07,0.04008,0.31074314,0.1789828,0.48972594,0.05995675,1,0,0,medium,2,9
S000349,U0135,1203387.0,468079.94,aggressive,196804.68,buy,SZSE,196117,2026-01-05 11:03:00,98,9800,47.1282,461856.36,0.106675,-0.120804,0.120804,218830.6,0.013191,0.38379703,0.1635423,0.54733934,0.0447835,1,0,0,medium,2,11
S000350,U0136,1514057.0,70463.56,moderate,209993.86,buy,SZSE,705045,2026-01-05 10:52:00,8,800,79.7437,63794.96,0.272194,0.07975,0.07975,10204.02,0.02468,0.04213511,0.13869614,0.18083125,0.07840046,0,0,0,low,1,10
S000351,U0088,1907290.0,310816.95,moderate,118998.87,buy,SZSE,052043,2026-01-05 10:06:00,39,3900,55.9724,218292.36,0.278157,-0.236326,0.236326,153195.07,0.052868,0.11445158,0.0623916,0.17684318,0.02545774,0,1,0,medium,1,10
S000352,U0077,1731397.0,344386.82,moderate,141230.85,buy,SSE,679368,2026-01-05 10:21:00,71,7100,33.3682,236914.22,0.155552,0.059889,0.059889,120373.17,0.048746,0.13683414,0.08157046,0.2184046,0.05898325,0,0,0,low,1,10
S000353,U0119,1215389.0,39983.09,moderate,47947.02,buy,SZSE,115894,2026-01-05 10:01:00,5,500,76.2376,38118.8,0.119026,-0.143146,0.143146,29664.81,0.047964,0.03136346,0.03944994,0.0708134,0.01685499,0,0,0,low,1,10
S000354,U0038,501594.0,29915.64,conservative,54071.04,buy,SZSE,449972,2026-01-05 11:17:00,4,400,61.6894,24675.76,0.259673,-0.073957,0.073957,4980.79,0.049878,0.04919469,0.10779841,0.1569931,0.08030858,0,0,0,low,0,11
S000355,U0115,996089.0,305298.29,moderate,83085.53,buy,SZSE,589392,2026-01-05 12:10:00,271,27100,7.6303,206781.13,0.310144,0.07866,0.07866,1851135.18,0.0151,0.20759303,0.08341175,0.29100478,0.01463967,0,0,0,low,1,12
S000356,U0017,1669997.0,108853.91,moderate,250324.15,buy,SZSE,722334,2026-01-05 12:00:00,113,11300,7.3973,83589.49,0.191575,0.083307,0.083307,107883.82,0.114786,0.05005368,0.14989497,0.19994864,0.10474231,0,0,1,medium,1,12
S000357,U0124,1967747.0,1030622.29,aggressive,176845.72,buy,SZSE,538662,2026-01-05 09:41:00,1161,116100,6.7655,785474.55,0.179524,-0.05034,0.05034,2696490.45,0.118219,0.39917456,0.08987218,0.48904675,0.04305597,1,0,0,medium,2,9
S000358,U0148,1345565.0,521784.74,aggressive,207994.13,buy,SZSE,372029,2026-01-05 12:23:00,84,8400,46.3129,389028.36,0.301526,-0.029908,0.029908,180366.89,0.089882,0.28911896,0.15457754,0.4436965,0.04657174,1,0,0,medium,2,12
S000359,U0082,628454.0,211701.06,moderate,29563.29,buy,SSE,678377,2026-01-05 11:36:00,360,36000,5.5734,200642.4,0.190705,-0.098713,0.098713,1402212.29,0.065883,0.31926346,0.0470413,0.36630476,0.02567372,1,0,0,medium,1,11
S000360,U0067,1154960.0,238533.96,conservative,14815.49,buy,SZSE,143584,2026-01-05 11:19:00,29,2900,59.3983,172255.07,0.226756,-0.00104,0.00104,30586.9,0.039369,0.14914375,0.01282771,0.16197146,0.09481184,0,0,0,low,0,11
S000361,U0177,1828563.0,141100.65,moderate,253703.36,buy,SZSE,447720,2026-01-05 11:16:00,26,2600,48.1762,125258.12,0.322631,-0.125627,0.125627,34158.75,0.003508,0.06850085,0.13874467,0.20724552,0.07611519,0,0,0,low,1,11
S000362,U0010,1331127.0,30134.69,moderate,153016.05,buy,SZSE,316121,2026-01-05 10:35:00,4,400,51.9987,20799.48,0.134686,0.084739,0.084739,8185.31,0.058394,0.01562547,0.11495226,0.13057772,0.04886801,0,0,0,low,1,10
S000363,U0053,1325439.0,303959.94,conservative,86614.53,buy,SZSE,931864,2026-01-05 11:57:00,158,15800,16.1445,255083.1,0.371382,-0.107759,0.107759,302375.88,0.078602,0.19245178,0.0653478,0.25779959,0.05225285,1,1,0,medium_high,0,11
S000364,U0050,1422454.0,309669.95,moderate,128560.82,buy,SZSE,580686,2026-01-05 09:31:00,459,45900,5.7738,265017.42,0.289486,0.103751,0.103751,2724795.58,0.027318,0.18631001,0.0903796,0.27668961,0.0168453,0,0,0,low,1,9
S000365,U0081,863046.0,43618.26,conservative,52592.0,buy,SZSE,551859,2026-01-05 11:52:00,5,500,67.1387,33569.35,0.523637,-0.099205,0.099205,38225.74,0.002309,0.03889636,0.06093766,0.09983402,0.01308019,0,1,0,medium,0,11
S000366,U0144,1737125.0,1076250.32,aggressive,302218.94,buy,SZSE,563742,2026-01-05 10:12:00,360,36000,21.1575,761670.0,0.200879,0.10032,0.10032,445155.88,0.11977,0.43846586,0.17397651,0.61244236,0.08087055,1,0,0,medium,2,10
S000367,U0059,400545.0,46108.38,conservative,25843.92,buy,SSE,615965,2026-01-05 09:46:00,11,1100,34.1388,37552.68,0.379771,-0.161551,0.161551,23876.3,0.019665,0.09375396,0.0645219,0.15827586,0.04607079,0,1,0,medium,0,9
S000368,U0197,1368479.0,166756.06,conservative,81576.82,buy,SZSE,734172,2026-01-05 11:23:00,36,3600,34.1938,123097.68,0.526998,0.081603,0.081603,49244.79,0.093861,0.08995219,0.0596113,0.14956349,0.07310418,0,1,0,medium,0,11
S000369,U0119,258760.0,34744.27,moderate,35478.22,buy,SZSE,931327,2026-01-05 11:58:00,7,700,36.7201,25704.07,0.217288,0.057027,0.057027,6460.47,0.062469,0.09933556,0.1371086,0.23644416,0.10835131,0,0,1,medium,1,11
S000370,U0085,1305892.0,599367.47,moderate,109039.49,buy,SZSE,213354,2026-01-05 10:00:00,68,6800,59.2349,402797.32,0.201254,0.061673,0.061673,81084.2,0.036411,0.30844612,0.08349809,0.39194421,0.08386344,1,0,0,medium,1,10
S000371,U0043,1912142.0,490160.73,aggressive,173055.58,buy,SZSE,895596,2026-01-05 11:50:00,120,12000,31.9616,383539.2,0.30063,-0.057807,0.057807,381963.29,0.101948,0.20058092,0.09050352,0.29108444,0.03141663,0,0,0,low,2,11
S000372,U0060,1740352.0,378998.09,moderate,277018.31,buy,SSE,610743,2026-01-05 10:16:00,57,5700,64.1031,365387.67,0.185512,0.254684,0.254684,21931.0,0.058388,0.20995044,0.15917372,0.36912417,0.25990609,1,1,1,high,1,10
S000373,U0188,273470.0,116713.36,moderate,1354.44,buy,SZSE,986073,2026-01-05 11:15:00,27,2700,30.0766,81206.82,0.234976,-0.024129,0.024129,468359.89,0.020885,0.29694965,0.0049528,0.30190245,0.0057648,1,0,0,medium,1,11
S000374,U0103,1589534.0,314945.47,moderate,125246.55,buy,SZSE,100824,2026-01-05 09:51:00,453,45300,5.1694,234173.82,0.2129,-0.033737,0.033737,901992.9,0.058206,0.14732231,0.07879451,0.22611682,0.05022212,0,0,0,low,1,9
S000375,U0097,944237.0,446015.05,aggressive,100896.86,buy,SZSE,712969,2026-01-05 11:20:00,58,5800,51.2878,297469.24,0.222457,-0.037784,0.037784,23113.74,0.014505,0.31503663,0.10685544,0.42189207,0.25093305,1,0,1,medium_high,2,11
S000376,U0029,1256361.0,516986.33,moderate,156991.6,buy,SZSE,157956,2026-01-05 10:55:00,61,6100,71.2647,434714.67,0.300198,-0.258413,0.258413,26002.16,0.031536,0.34601096,0.1249574,0.47096835,0.23459589,1,1,1,high,1,10
S000377,U0008,335817.0,36950.78,aggressive,36933.63,buy,SZSE,839805,2026-01-05 10:44:00,6,600,55.8661,33519.66,0.456908,-0.050771,0.050771,4568.6,0.099787,0.09981526,0.10998141,0.20979667,0.13133122,0,1,1,medium_high,2,10
S000378,U0075,1312124.0,759436.8,moderate,60675.92,buy,SSE,691601,2026-01-05 10:39:00,98,9800,55.3755,542679.9,0.52497,0.040712,0.040712,886506.01,0.025699,0.41358888,0.04624252,0.4598314,0.01105463,1,1,0,medium_high,1,10
S000379,U0196,779156.0,253842.96,conservative,78055.37,buy,SZSE,505383,2026-01-05 11:55:00,552,55200,4.0745,224912.4,0.107594,0.086828,0.086828,959560.3,0.05707,0.28866158,0.10017939,0.38884096,0.05752635,1,0,0,medium,0,11
S000380,U0189,1839605.0,140824.12,conservative,95148.95,buy,SZSE,551108,2026-01-05 11:59:00,21,2100,49.7433,104460.93,0.206206,0.066482,0.066482,44189.69,0.102589,0.05678443,0.05172249,0.10850692,0.0475224,0,0,0,low,0,11
S000381,U0141,483091.0,6336.84,moderate,27058.14,buy,SZSE,364277,2026-01-05 12:22:00,2,200,22.901,4580.2,0.235834,-0.060726,0.060726,3464.83,0.050223,0.00948103,0.05601044,0.06549147,0.05772282,0,0,0,low,1,12
S000382,U0129,870431.0,76623.3,conservative,67418.25,buy,SZSE,059174,2026-01-05 10:23:00,10,1000,64.5888,64588.8,0.224816,0.119489,0.119489,14591.05,0.021831,0.07420324,0.07745387,0.15165711,0.06853515,0,0,0,low,0,10
S000383,U0030,307850.0,25464.0,conservative,25025.54,buy,SZSE,549464,2026-01-05 11:09:00,3,300,64.508,19352.4,0.41814,0.161108,0.161108,1653.79,0.02499,0.06286308,0.08129136,0.14415444,0.18140166,0,1,1,medium_high,0,11
S000384,U0149,739919.0,106966.92,moderate,97720.2,buy,SZSE,805712,2026-01-05 09:36:00,49,4900,16.2242,79498.58,0.410021,0.14564,0.14564,126657.93,0.003415,0.10744227,0.13206878,0.23951105,0.03868688,0,1,0,medium,1,9
S000385,U0062,1785536.0,86607.44,conservative,73254.16,buy,SZSE,506647,2026-01-05 12:23:00,9,900,75.0188,67516.92,0.201691,-0.138744,0.138744,4167.2,0.08122,0.03781325,0.04102642,0.07883967,0.21597219,0,0,1,medium,0,12
S000386,U0094,324525.0,133008.68,moderate,21463.04,buy,SZSE,567296,2026-01-05 09:40:00,20,2000,53.1549,106309.8,0.229927,0.009721,0.009721,64896.62,0.044733,0.32758586,0.06613678,0.39372264,0.03081825,1,0,0,medium,1,9
S000387,U0004,856264.0,376851.98,moderate,111242.79,buy,SZSE,100986,2026-01-05 09:32:00,37,3700,76.4263,282777.31,0.547316,0.064843,0.064843,465958.76,0.113408,0.33024547,0.12991646,0.46016193,0.00794062,1,1,0,medium_high,1,9
S000388,U0023,215145.0,45055.55,moderate,13652.6,buy,SZSE,163169,2026-01-05 11:55:00,6,600,59.1045,35462.7,0.324,0.021512,0.021512,25080.25,0.034448,0.16483163,0.06345767,0.2282893,0.02392321,0,0,0,low,1,11
S000389,U0107,1717102.0,401564.79,moderate,34953.52,buy,SSE,680727,2026-01-05 11:18:00,76,7600,38.5097,292673.72,0.249637,0.023098,0.023098,39904.57,0.091531,0.17044632,0.02035611,0.19080243,0.19045439,0,0,1,medium,1,11
S000390,U0146,681124.0,94480.22,moderate,100376.52,buy,SZSE,936638,2026-01-05 10:24:00,156,15600,4.5677,71256.12,0.325603,0.056268,0.056268,167954.3,0.077885,0.10461549,0.14736894,0.25198443,0.09288241,0,0,0,low,1,10
S000391,U0030,854199.0,23087.09,moderate,137487.31,buy,SZSE,598284,2026-01-05 10:24:00,10,1000,19.6397,19639.7,0.600689,0.133913,0.133913,10691.11,0.102002,0.02299195,0.16095467,0.18394661,0.09353563,0,1,0,medium,1,10
S000392,U0161,1677870.0,258134.81,moderate,95534.93,buy,SZSE,188838,2026-01-05 11:54:00,72,7200,28.3287,203966.64,0.193179,0.020878,0.020878,173611.77,0.103966,0.12156284,0.05693822,0.17850106,0.04147184,0,0,0,low,1,11
S000393,U0080,1850004.0,184051.54,conservative,69308.88,buy,SZSE,212067,2026-01-05 11:26:00,23,2300,78.0899,179606.77,0.292513,-0.063961,0.063961,42433.16,0.09417,0.09708453,0.03746418,0.13454871,0.0542029,0,0,0,low,0,11
S000394,U0010,1234104.0,574703.18,conservative,32552.48,buy,SZSE,948267,2026-01-05 12:05:00,68,6800,65.8104,447510.72,0.160035,0.141222,0.141222,96856.29,0.025004,0.36261994,0.02637742,0.38899736,0.07020711,1,0,0,medium,0,12
S000395,U0184,604546.0,11131.25,conservative,9693.74,buy,SZSE,118947,2026-01-05 11:15:00,3,300,25.6495,7694.85,0.226565,-0.114849,0.114849,9052.95,0.075127,0.01272831,0.01603475,0.02876306,0.03313836,0,0,0,low,0,11
S000396,U0082,683902.0,233153.58,moderate,45931.95,buy,SZSE,415509,2026-01-05 10:57:00,28,2800,71.4548,200073.44,0.270555,-0.004574,0.004574,43127.02,0.005432,0.29254694,0.06716159,0.35970854,0.06492449,1,0,0,medium,1,10
S000397,U0175,1230730.0,895477.57,aggressive,104610.14,buy,SZSE,231119,2026-01-05 09:44:00,88,8800,78.645,692076.0,0.483634,-0.198162,0.198162,33298.12,0.046012,0.56232967,0.08499844,0.64732812,0.26427922,1,1,1,high,2,9
S000398,U0122,1176712.0,511264.86,moderate,6233.49,buy,SZSE,125325,2026-01-05 10:07:00,145,14500,26.0113,377163.85,0.188477,-0.049257,0.049257,103605.29,0.049359,0.3205235,0.00529738,0.32582088,0.13995424,1,0,1,medium_high,1,10
S000399,U0126,1697169.0,855353.06,moderate,150372.13,buy,SZSE,802861,2026-01-05 09:59:00,336,33600,19.2476,646719.36,0.526906,-0.058552,0.058552,551548.63,0.08858,0.38105773,0.08860174,0.46965947,0.06091938,1,1,0,medium_high,1,9
S000400,U0095,1480369.0,218807.18,aggressive,213964.9,buy,SZSE,971755,2026-01-05 11:27:00,27,2700,72.4746,195681.42,0.108886,-0.093433,0.093433,44426.03,0.033446,0.13218422,0.14453484,0.27671906,0.06077518,0,0,0,low,2,11
S000401,U0125,1682793.0,99559.52,moderate,120594.39,buy,SZSE,078192,2026-01-05 12:24:00,36,3600,26.1629,94186.44,0.182182,-0.113715,0.113715,41239.92,0.02064,0.05597031,0.07166324,0.12763354,0.08729405,0,0,0,low,1,12
S000402,U0013,1459486.0,477242.6,moderate,135476.5,buy,SZSE,109423,2026-01-05 10:25:00,57,5700,55.8184,318164.88,0.18177,0.008161,0.008161,155971.31,0.108745,0.2179979,0.0928248,0.3108227,0.03654518,1,0,0,medium,1,10
S000403,U0057,287650.0,90047.71,aggressive,9759.59,buy,SZSE,039932,2026-01-05 11:15:00,26,2600,28.1058,73075.08,0.502866,0.207638,0.207638,34224.67,0.102736,0.25404165,0.03392871,0.28797036,0.07596859,0,1,0,medium,2,11
S000404,U0032,1009989.0,130779.96,conservative,107223.18,buy,SZSE,465273,2026-01-05 10:01:00,15,1500,59.5662,89349.3,0.224668,0.058362,0.058362,24300.73,0.035517,0.08846562,0.10616272,0.19462833,0.06172654,0,0,0,low,0,10
S000405,U0057,723580.0,69639.71,conservative,6976.21,buy,SZSE,892292,2026-01-05 10:29:00,99,9900,6.7286,66613.14,0.101593,-0.125143,0.125143,67461.95,0.040235,0.0920605,0.00964125,0.10170175,0.14674939,0,0,1,medium,0,10
S000406,U0025,1148201.0,150795.76,conservative,60195.64,buy,SZSE,877081,2026-01-05 10:19:00,16,1600,78.9518,126322.88,0.480293,0.121583,0.121583,19631.43,0.108891,0.11001809,0.05242605,0.16244414,0.08150196,0,1,0,medium,0,10
S000407,U0100,1808937.0,225032.34,aggressive,208657.2,buy,SZSE,220850,2026-01-05 10:56:00,51,5100,36.037,183788.7,0.189352,-0.095099,0.095099,37198.41,0.056041,0.10160039,0.11534797,0.21694835,0.13710262,0,0,1,medium,2,10
S000408,U0056,280165.0,85458.46,aggressive,20762.17,buy,SZSE,184705,2026-01-05 10:45:00,15,1500,40.6987,61048.05,0.261188,0.108013,0.108013,48164.84,0.026613,0.21790034,0.07410692,0.29200727,0.03114305,0,0,0,low,2,10
S000409,U0158,1508230.0,454317.99,moderate,175475.71,buy,SZSE,119509,2026-01-05 11:33:00,56,5600,66.9461,374898.16,0.297816,-0.207173,0.207173,176453.46,0.041511,0.2485683,0.11634546,0.36491375,0.03173641,1,1,0,medium_high,1,11
S000410,U0160,1517296.0,237031.51,conservative,23525.09,buy,SSE,692002,2026-01-05 11:20:00,29,2900,59.997,173991.3,0.268733,-0.214318,0.214318,25956.04,0.022123,0.11467196,0.01550461,0.13017657,0.11172735,0,1,1,medium_high,0,11
S000411,U0147,1700759.0,624182.85,moderate,260023.34,buy,SZSE,800357,2026-01-05 10:04:00,74,7400,77.0095,569870.3,0.298987,-0.082684,0.082684,603967.26,0.021802,0.33506823,0.15288664,0.48795487,0.01225232,1,0,0,medium,1,10
S000412,U0175,273881.0,23119.68,moderate,34763.58,buy,SZSE,214412,2026-01-05 10:08:00,8,800,25.1897,20151.76,0.115781,-0.020525,0.020525,2764.13,0.091884,0.07357852,0.1269295,0.20050802,0.28942235,0,0,1,medium,1,10
S000413,U0075,1423637.0,197388.3,moderate,140110.59,buy,SZSE,571323,2026-01-05 11:49:00,38,3800,44.9182,170689.16,0.34265,0.058496,0.058496,58492.26,0.101571,0.11989655,0.09841736,0.21831391,0.06496586,0,0,0,low,1,11
S000414,U0126,1753064.0,154622.12,aggressive,294865.69,buy,SZSE,363126,2026-01-05 09:54:00,38,3800,27.2609,103591.42,0.322743,-0.027146,0.027146,62484.11,0.109521,0.05909164,0.16820019,0.22729182,0.06081546,0,0,0,low,2,9
S000415,U0070,1671078.0,164119.48,moderate,11061.9,buy,SZSE,291312,2026-01-05 10:50:00,27,2700,55.4912,149826.24,0.61981,-0.009556,0.009556,28696.54,0.081763,0.08965844,0.00661962,0.09627806,0.09408799,0,1,0,medium,1,10
S000416,U0163,1760272.0,334325.13,conservative,28855.6,buy,SSE,660863,2026-01-05 09:36:00,54,5400,53.3522,288101.88,0.141687,-0.122646,0.122646,72876.76,0.097194,0.16366896,0.0163927,0.18006165,0.0740977,0,0,0,low,0,9
S000417,U0101,317252.0,81154.21,moderate,15174.29,buy,SZSE,331050,2026-01-05 09:50:00,12,1200,66.0332,79239.84,0.157544,-0.085152,0.085152,154659.42,0.05327,0.24976939,0.0478304,0.2975998,0.00775898,0,0,0,low,1,9
S000418,U0051,400281.0,63570.98,moderate,60374.74,buy,SZSE,268567,2026-01-05 11:10:00,16,1600,35.5917,56946.72,0.310958,-0.073576,0.073576,5805.75,0.021865,0.14226686,0.1508309,0.29309775,0.27558869,0,0,1,medium,1,11
S000419,U0080,684990.0,126062.36,moderate,72460.21,buy,SZSE,148106,2026-01-05 11:01:00,80,8000,12.1176,96940.8,0.154606,0.12335,0.12335,115800.81,0.009001,0.14152148,0.10578287,0.24730435,0.06908415,0,0,0,low,1,11
S000420,U0071,464386.0,142820.57,aggressive,20313.81,buy,SZSE,741796,2026-01-05 12:16:00,136,13600,7.5527,102716.72,0.521242,0.004484,0.004484,52743.83,0.004695,0.22118824,0.04374338,0.26493161,0.25785006,0,1,1,medium_high,2,12
S000421,U0046,1208719.0,573325.99,moderate,125133.01,buy,SZSE,048844,2026-01-05 10:33:00,58,5800,78.3312,454320.96,0.107799,-0.087872,0.087872,129935.72,0.017381,0.37586979,0.10352531,0.4793951,0.04463746,1,0,0,medium,1,10
S000422,U0145,1362885.0,96685.86,conservative,14499.95,buy,SZSE,861021,2026-01-05 12:07:00,87,8700,9.1789,79856.43,0.161993,-0.02685,0.02685,135905.23,0.081219,0.05859367,0.01063916,0.06923283,0.0640152,0,0,0,low,0,12
S000423,U0056,1815259.0,214932.38,moderate,177976.19,buy,SZSE,187199,2026-01-05 10:13:00,92,9200,19.8742,182842.64,0.353173,0.189085,0.189085,85337.77,0.114094,0.10072537,0.09804451,0.19876989,0.10780689,0,1,1,medium_high,1,10
S000424,U0038,423754.0,96271.73,moderate,31207.69,buy,SSE,673037,2026-01-05 10:43:00,12,1200,78.9927,94791.24,0.625577,-0.126801,0.126801,24209.02,0.011833,0.22369403,0.07364577,0.2973398,0.0495683,0,1,0,medium,1,10
S000425,U0039,733505.0,184537.0,moderate,55706.44,buy,SZSE,013841,2026-01-05 10:07:00,42,4200,31.5907,132680.94,0.193783,0.262657,0.262657,772701.22,0.117897,0.18088621,0.07594556,0.25683177,0.00543548,0,1,0,medium,1,10
S000426,U0027,1208863.0,101405.81,conservative,20830.94,buy,SZSE,702907,2026-01-05 10:39:00,11,1100,73.9755,81373.05,0.148728,-0.140439,0.140439,6252.15,0.1072,0.06731371,0.01723185,0.08454555,0.17593955,0,0,1,medium,0,10
