sample_id,user_id,total_asset,cash_available,risk_preference,current_stock_position_value,action,market,stock_code,trade_time,volume_lot,volume_share,estimated_price,estimated_amount,volatility_20d,return_5d,abs_return_5d,avg_volume_20d,turnover_rate,estimated_amount_ratio,current_position_ratio,holding_ratio_after_trade,trade_volume_to_avg_volume,concentration_risk,volatility_risk,liquidity_risk,overall_risk_level,risk_preference_code,trade_hour
S000545,U0146,1331334.0,482155.73,moderate,129516.39,buy,SZSE,903012,2026-01-05 10:23:00,54,5400,69.1553,373438.62,0.4903907629747267,-0.210337,2.38660628008501,492889.57,2.8406552249341317,1.39430324480462,1.712755110876185,1.772614933417449,0.06153971238763447,1,1,0,medium_high,1.5707963267948966,10
S000050,U0178,1286902.0,437203.89,conservative,11803.21,buy,SZSE,800679,2026-01-05 09:56:00,66,6600,54.8552,362044.32,0.9438081908222805,0.0963,1.0924298516906235,180378.64,2.2592570173266746,1.3985762603925476,0.14589188572099385,1.329329759697097,0.33526441495628384,1,0,0,medium,0.0,9
S000208,U0096,1484423.0,389442.29,moderate,30844.05,buy,SZSE,407399,2026-01-05 10:05:00,60,6000,48.3639,290183.4,0.7856819310077044,-0.276863,3.141592653589793,123947.64,1.5812879435376983,0.9569339618413204,0.3522906746417001,0.9522878386506758,0.46145803898555315,0,1,0,medium,1.5707963267948966,10
S000003,U0163,438757.0,123719.01,moderate,12714.06,buy,SZSE,989098,2026-01-05 11:58:00,15,1500,75.2952,112942.8,2.643181494402346,0.088368,1.0024116345328213,96293.93,0.727081038313095,1.2755425097615993,0.4980909791557561,1.3084602495621527,0.11088926318435441,0,1,0,medium,1.5707963267948966,11
S000548,U0062,363147.0,76320.87,aggressive,5237.97,buy,SZSE,203187,2026-01-05 11:51:00,14,1400,42.1723,59041.22,0.17906456429519757,0.098081,1.1126419602077748,23451.81,1.2900022690393278,0.7876560341562666,0.23928728969416516,0.7529019453552274,0.5820082179944577,0,0,0,low,3.141592653589793,11
S000081,U0114,1088127.0,622661.56,moderate,52817.21,buy,SZSE,575660,2026-01-05 11:18:00,91,9100,56.6796,515784.36,0.3888394100658248,0.047913,0.5432982992934262,307427.35,0.31802796571318653,2.3898582563930013,0.8459594373816679,2.5078684194304057,0.2606320169037116,1,0,0,medium,1.5707963267948966,11
S000108,U0028,1361197.0,366963.28,moderate,213855.91,buy,SZSE,372829,2026-01-05 12:04:00,57,5700,61.4076,350023.32,1.204090790329046,-0.019182,0.21723760877895196,60476.26,0.7259345592281128,1.2741451121984884,2.7766182485285777,1.957838838315025,0.9509941657245572,1,0,0,medium,1.5707963267948966,12
S000544,U0027,260989.0,11990.26,aggressive,44742.58,buy,SZSE,842152,2026-01-05 11:17:00,2,200,47.2791,9455.82,0.45996280866483097,-0.06713,0.761387063680905,2114.31,2.46282371067176,0.1376185539355267,3.031374404298687,0.9086165231085895,0.9546419561756584,0,0,0,low,3.141592653589793,11
S000127,U0102,937360.0,119493.83,moderate,13341.98,buy,SZSE,153668,2026-01-05 12:05:00,11,1100,78.6274,86490.14,1.1552769995861119,-0.151396,1.717700110455911,5172.8,2.755255864255113,0.42592227049782355,0.23590411986505253,0.39483121660773746,2.2152874119195123,0,1,1,medium_high,1.5707963267948966,12
S000402,U0013,1459486.0,477242.6,moderate,135476.5,buy,SZSE,109423,2026-01-05 10:25:00,57,5700,55.8184,318164.88,0.4698730683529623,0.008161,0.09216312929128977,155971.31,2.843748052233153,1.0727522494863382,1.6334729932886913,1.43253563804296,0.3347890201174822,1,0,0,medium,1.5707963267948966,10
S000460,U0152,1626281.0,793386.55,moderate,13199.0,buy,SZSE,749898,2026-01-05 09:52:00,125,12500,55.9663,699578.75,1.2368695504254283,0.252508,2.8651940556474997,42815.75,2.839615395066357,2.164314060781234,0.12711791612631676,2.079906104450055,3.0620462404683053,1,1,1,high,1.5707963267948966,9
S000538,U0117,871581.0,137677.72,conservative,75014.32,buy,SZSE,34884,2026-01-05 12:17:00,52,5200,17.7307,92199.64,2.827950219797107,-0.207633,2.355919283212254,85549.48,0.06772225292685227,0.49544966740832597,1.5132997778896458,0.8282990443831657,0.5936118243631041,0,1,0,medium,0.0,12
S000599,U0079,1727607.0,102609.88,conservative,188466.19,buy,SZSE,441135,2026-01-05 12:18:00,15,1500,60.1525,90228.75,0.6920933565226378,0.113562,1.2883318265491683,9342.61,2.4954317088329963,0.21991730644049434,1.9227289455916075,0.6732277016511562,1.6589914128446133,0,0,1,medium,0.0,12
S000299,U0008,1351918.0,131704.64,moderate,104718.58,buy,SZSE,568851,2026-01-05 11:11:00,23,2300,56.4187,129763.01,0.8190829632240394,0.01609,0.18214730022475073,10259.46,0.33898453689448804,0.44503192140091125,1.3602314820964485,0.7348094938647795,2.3384321874677703,0,0,1,medium,1.5707963267948966,11
S000421,U0046,1208719.0,573325.99,moderate,125133.01,buy,SZSE,48844,2026-01-05 10:33:00,58,5800,78.3312,454320.96,0.043668522195550064,-0.087872,0.9967826587750971,129935.72,0.4077732819934168,1.8849523612958035,1.8237575798228172,2.288687800012794,0.42120025430745056,1,0,0,medium,1.5707963267948966,10
S000585,U0159,1505778.0,65381.02,moderate,143764.11,buy,SZSE,706009,2026-01-05 10:36:00,11,1100,41.4137,45555.07,3.108099432911242,-0.073103,0.8291730963439853,12511.55,0.25297194321652533,0.1068677304019093,1.6806003267237468,0.4924718042177306,0.8833680752996331,0,1,0,medium,1.5707963267948966,10
S000083,U0053,678505.0,168792.55,aggressive,1123.37,buy,SZSE,846455,2026-01-05 09:44:00,31,3100,48.4998,150349.38,0.3318381315224054,-0.012909,0.14604695368176432,37685.54,0.3344252828588614,1.091228333237165,0.012234182281381716,0.9877417950522341,0.8229388989235747,0,0,0,low,3.141592653589793,9
S000560,U0090,1223073.0,155469.41,conservative,89722.63,buy,SZSE,332777,2026-01-05 10:37:00,18,1800,73.4687,132243.66,2.838367516027422,-0.09704,1.100827920361422,9465.69,1.7222515463818984,0.5074868259398668,1.2873059894083747,0.775637268753451,1.9751295145592196,0,1,1,medium_high,0.0,10
S000255,U0084,1061372.0,46727.32,moderate,12980.6,buy,SZSE,42231,2026-01-05 11:08:00,6,600,66.7058,40023.48,0.991838379636386,0.109669,1.2441511760959003,10292.01,3.0915741707194098,0.1452248066972244,0.20027547381449537,0.10755026685683713,0.567066916999481,0,0,0,low,1.5707963267948966,11
S000416,U0163,1760272.0,334325.13,conservative,28855.6,buy,SSE,660863,2026-01-05 09:36:00,54,5400,53.3522,288101.88,0.23892368516728746,-0.122646,1.3914237938539433,72876.76,2.5357717752417868,0.7932473221526012,0.27429940750306486,0.7684212536066847,0.7357834988235417,0,0,0,low,0.0,9
S000244,U0107,342497.0,24670.33,conservative,22750.59,buy,SZSE,986814,2026-01-05 11:10:00,3,300,67.1765,20152.95,0.7068492722559542,0.023255,0.26346103269268467,5511.29,0.08363964859509275,0.2539424605795231,1.164023636490685,0.49012756427453463,0.5258069803532398,0,0,0,low,0.0,11
S000351,U0088,1907290.0,310816.95,moderate,118998.87,buy,SZSE,52043,2026-01-05 10:06:00,39,3900,55.9724,218292.36,1.0252336500738326,-0.236326,2.6815487215517417,153195.07,1.3539384747553087,0.5400397274442021,1.0922867433893542,0.7520751610747218,0.21639477592335862,0,1,0,medium,1.5707963267948966,10
S000563,U0103,1202225.0,386733.82,aggressive,61322.99,buy,SZSE,387143,2026-01-05 11:43:00,48,4800,57.7919,277401.12,0.647220622539402,0.078238,0.8874488836744585,59512.73,0.44672690857850783,1.1383050736063363,0.8898535096428507,1.28486832909562,0.805803968958809,0,0,0,low,3.141592653589793,11
S000313,U0154,251485.0,60801.73,moderate,7315.47,buy,SZSE,720136,2026-01-05 09:55:00,10,1000,41.623,41623.0,1.9583422175002645,-0.017117,0.1938024576908454,11686.02,2.9375727010715758,0.8027131189434071,0.5000760685014792,0.8422487880787697,0.8583125675792276,0,1,0,medium,1.5707963267948966,9
S000430,U0082,1456719.0,60411.67,conservative,120649.97,buy,SZSE,520564,2026-01-05 12:02:00,6,600,78.1352,46881.12,0.09132419538190628,0.023194,0.26276875946441614,15274.94,1.7500603297687907,0.11679268974520635,1.45561499848431,0.4380128812346352,0.36399216627650677,0,0,0,low,0.0,12
S000177,U0064,247388.0,7694.82,moderate,35448.55,buy,SZSE,387368,2026-01-05 10:19:00,11,1100,6.7572,7432.92,0.5684167726820942,-0.273451,3.1028707477725437,5100.65,1.9421355699597527,0.10579810030343956,2.5309069372797897,0.7342674293260587,2.2474076371904825,0,1,1,medium_high,1.5707963267948966,10
S000457,U0035,1165185.0,562728.05,moderate,83881.29,buy,SZSE,179643,2026-01-05 10:19:00,65,6500,78.8026,512216.9,0.28715553624248846,0.217208,2.4645834825675186,120477.91,2.1926812434848046,2.2128307452043745,1.2629669055008421,2.452205709911495,0.5206609273272905,1,1,0,medium_high,1.5707963267948966,10
S000294,U0082,331550.0,10367.45,aggressive,40507.0,buy,SZSE,966620,2026-01-05 12:14:00,1,100,75.7728,7577.28,1.0080116929762606,-0.137215,1.5567636079956502,2692.55,1.381827245055107,0.06880019661028272,2.15539393597244,0.5904947268644979,0.3411358402059482,0,0,0,low,3.141592653589793,12
S000443,U0100,1846074.0,191672.08,moderate,238148.48,buy,SZSE,788960,2026-01-05 11:57:00,153,15300,8.4831,129791.43,1.0654278195996483,-0.111222,1.2617757715631301,251716.94,1.2348646237429772,0.3129286685608755,2.2768153231996355,0.8661774863918551,0.5936013596968412,0,0,0,low,1.5707963267948966,11
S000315,U0162,1274528.0,137847.14,moderate,168911.73,buy,SZSE,495295,2026-01-05 11:58:00,21,2100,64.9336,136360.56,0.5823314686976969,-0.11476,1.3019276188027045,7685.6,0.06276306432669693,0.5016475129950102,2.339520531021029,1.0703901055846015,2.862253764353391,0,0,1,medium,1.5707963267948966,11
S000468,U0137,1342869.0,439569.75,conservative,104485.79,buy,SZSE,748796,2026-01-05 11:27:00,121,12100,26.8567,324966.07,2.3983980801055065,-0.031144,0.35299125396826464,1107302.35,0.15197513452088895,1.1962037994549652,1.3664307295820042,1.4781387917616897,0.06123709132448,1,1,0,medium_high,0.0,11
S000104,U0073,1357022.0,585035.8,moderate,66286.5,buy,SZSE,82876,2026-01-05 09:52:00,109,10900,52.5735,573051.15,0.9435834814456311,-0.15491,1.7575795879007567,134500.76,1.263206653215908,2.1237479110022868,0.851426924349652,2.24672515844018,0.8099196794870953,1,1,0,medium_high,1.5707963267948966,9
S000090,U0049,1459966.0,82585.64,conservative,113745.21,buy,SZSE,578798,2026-01-05 12:09:00,18,1800,35.146,63262.8,0.6015297159540068,0.192169,2.1804223454754603,25349.96,2.724567552003614,0.17415076133454913,1.3682376356862676,0.46968152777622996,0.7027698259747968,0,1,0,medium,0.0,12
S000453,U0147,1987339.0,321131.96,moderate,266439.23,buy,SZSE,479502,2026-01-05 10:57:00,55,5500,47.2945,260119.75,1.7754172613498067,0.082244,0.9329119419112405,75543.65,2.3347380008053826,0.6246021899180395,2.3668967322747596,1.199590093898769,0.7219860499204884,0,1,0,medium,1.5707963267948966,10
S000375,U0097,944237.0,446015.05,aggressive,100896.86,buy,SZSE,712969,2026-01-05 11:20:00,58,5800,51.2878,297469.24,0.7043025659872598,-0.037784,0.4283468971765104,23113.74,0.33109249482112263,1.5719853134336217,1.882976477815052,1.9966391404794643,2.624072193964469,1,0,1,medium_high,3.141592653589793,11
S000579,U0135,925467.0,128612.07,moderate,139673.68,buy,SZSE,982380,2026-01-05 12:19:00,28,2800,42.8078,119861.84,0.33582528251321164,-0.20859,2.366780028777057,30550.19,2.317754112965066,0.617536076947782,2.6666082353410134,1.2782133733472656,0.9232371723736841,0,1,0,medium,1.5707963267948966,12
S000283,U0071,441146.0,39664.32,moderate,50795.18,buy,SZSE,274686,2026-01-05 11:03:00,11,1100,28.7956,31675.16,1.053034233210596,-0.185991,2.11030982081574,38905.0,3.0793361730448328,0.3206213004739046,2.030364782674652,0.8033841878063924,0.24646745042298548,0,1,0,medium,1.5707963267948966,11
S000600,U0144,587925.0,230313.47,moderate,67090.8,buy,SSE,691557,2026-01-05 10:58:00,40,4000,52.3264,209305.6,1.1928898921699025,-0.213985,2.428006488883757,19351.93,0.9381931637756211,1.782766288291843,2.012063478804326,2.241590553293025,2.151717340712252,1,1,1,high,1.5707963267948966,10
S000392,U0161,1677870.0,258134.81,moderate,95534.93,buy,SZSE,188838,2026-01-05 11:54:00,72,7200,28.3287,203966.64,0.5356092036912693,0.020878,0.2364850742731063,173611.77,2.716328899974324,0.5766248735845707,0.9953106031387052,0.7604952674876728,0.38739703306739864,0,0,0,low,1.5707963267948966,11
S000261,U0082,1227965.0,73481.11,moderate,105067.34,buy,SZSE,202346,2026-01-05 10:54:00,17,1700,29.7379,50554.43,0.38367685618177516,-0.238251,2.7033950488372644,327382.78,1.044922367896168,0.16302585718740867,1.504323219161458,0.49756567707217936,0.0,0,1,0,medium,1.5707963267948966,10
S000221,U0012,1112310.0,346734.33,aggressive,23021.16,buy,SZSE,144145,2026-01-05 09:59:00,60,6000,53.578,321468.0,0.3443066210370076,-0.134123,1.5216732994414488,81755.97,2.797035695096206,1.438083378110651,0.3508365784686303,1.426864453503733,0.728217331550827,0,0,0,low,3.141592653589793,9
S000172,U0019,1515260.0,763500.55,moderate,64506.15,buy,SZSE,102069,2026-01-05 12:20:00,379,37900,16.462,623909.8,0.4145830381394119,-0.015257,0.17269379859937894,126587.33,0.4598980869036514,2.0695495980290675,0.7398219755406789,2.1613455496071174,3.141592653589793,1,0,1,medium_high,1.5707963267948966,12
S000455,U0028,557538.0,20026.95,moderate,70877.03,buy,SZSE,49237,2026-01-05 11:32:00,15,1500,10.546,15819.0,1.2059748920255688,-0.12159,1.379439522885885,24642.8,3.0621123244657986,0.09719285387851803,2.243425526460433,0.6436662656137798,0.5945319675180802,0,0,0,low,1.5707963267948966,11
S000357,U0124,1967747.0,1030622.29,aggressive,176845.72,buy,SZSE,538662,2026-01-05 09:41:00,1161,116100,6.7655,785474.55,0.4569321129695073,-0.05034,0.570841694785356,2696490.45,3.096346723189452,2.0048479095133733,1.580967264506382,2.3377069811722015,0.4043127389521869,1,0,0,medium,3.141592653589793,9
S000193,U0115,1840606.0,623900.25,aggressive,308774.02,buy,SSE,655519,2026-01-05 10:20:00,136,13600,42.6884,580562.24,0.023571437432642228,0.025083,0.2842065320578463,185334.75,2.674975666002061,1.5739528442635906,2.9659692402346955,2.307889317682577,0.7281275276291217,1,0,0,medium,3.141592653589793,10
S000361,U0177,1828563.0,141100.65,moderate,253703.36,buy,SZSE,447720,2026-01-05 11:16:00,26,2600,48.1762,125258.12,1.2814830043586842,-0.125627,1.4252543921075245,34158.75,0.0378871344130146,0.30363799662482355,2.4500549577605533,0.9064837660417387,0.7573267228427204,0,0,0,low,1.5707963267948966,11
S000219,U0083,1523594.0,756336.92,moderate,44306.04,buy,SZSE,986335,2026-01-05 09:44:00,842,84200,7.8246,658831.32,0.22004809752873067,-0.08632,0.9791694120493142,1612099.59,0.6810619010879977,2.175880944254812,0.49991371191519923,2.197797193238005,0.502275362961796,1,0,0,medium,1.5707963267948966,9
S000330,U0072,607554.0,98871.08,aggressive,99870.13,buy,SZSE,409473,2026-01-05 12:19:00,11,1100,78.1431,85957.41,1.2376185816809269,-0.071422,0.8100958619715363,31820.66,3.0223588287516505,0.6790979167529904,2.9059337579662308,1.4073398708540188,0.3136841374759497,0,0,0,low,3.141592653589793,12
S000415,U0070,1671078.0,164119.48,moderate,11061.9,buy,SZSE,291312,2026-01-05 10:50:00,27,2700,55.4912,149826.24,2.993762692648873,-0.009556,0.10799462360988961,28696.54,2.1243457575590083,0.4124869941481878,0.10050708480396606,0.34289784813761526,0.9492444308124722,0,1,0,medium,1.5707963267948966,10
S000399,U0126,1697169.0,855353.06,moderate,150372.13,buy,SZSE,802861,2026-01-05 09:59:00,336,33600,19.2476,646719.36,2.458470386796469,-0.058552,0.6640375595483249,551548.63,2.3061026859851315,1.9116426444618617,1.5583753366341202,2.239242097913053,0.5950623552459167,1,1,0,medium_high,1.5707963267948966,9
S000596,U0097,1000669.0,77692.53,aggressive,89139.97,buy,SZSE,396734,2026-01-05 12:03:00,9,900,64.8451,58360.59,1.1876639587180797,-0.133553,1.5152045168166446,44050.46,2.0850721833222945,0.25126887407780235,1.5668868762241672,0.6025478795295156,0.16271936701462353,0,0,0,low,3.141592653589793,12
S000379,U0196,779156.0,253842.96,conservative,78055.37,buy,SZSE,505383,2026-01-05 11:55:00,552,55200,4.0745,224912.4,0.042487357523418035,0.086828,0.984934572704403,959560.3,1.4659734774319362,1.4362941618360812,1.7642578920718348,1.8287778578376868,0.5588307975213213,1,0,0,medium,0.0,11
S000422,U0145,1362885.0,96685.86,conservative,14499.95,buy,SZSE,861021,2026-01-05 12:07:00,87,8700,9.1789,79856.43,0.35592236727611937,-0.02685,0.30425975819473944,135905.23,2.109841464018769,0.25266874108657356,0.1719855944224216,0.20553946600939374,0.6281202359705068,0,0,0,low,0.0,12
S000558,U0165,288139.0,25873.54,conservative,3905.52,buy,SZSE,934904,2026-01-05 09:34:00,3,300,61.9156,18574.68,1.1153997278991605,0.129636,1.470751496568648,34442.57,1.2886958161285342,0.2828712447900004,0.22382464758374065,0.2501609308431867,0.037560143210751996,0,0,0,low,0.0,9
S000549,U0112,742974.0,202837.36,moderate,33766.26,buy,SZSE,730136,2026-01-05 12:05:00,28,2800,54.037,151303.6,0.44550074365482584,-0.082379,0.9344440220065888,83121.47,2.990950634284,0.9989157727919085,0.7909724802878942,1.1190219744445353,0.3042541917853457,0,0,0,low,1.5707963267948966,12
S000449,U0054,1639201.0,626364.92,aggressive,206612.71,buy,SZSE,481223,2026-01-05 12:25:00,143,14300,34.434,492406.2,0.20668077050753042,-0.13179,1.4951966856455394,154959.92,2.1227726816051957,1.4966538446257087,2.224215701451766,2.01973125235183,0.9299589051483659,1,0,0,medium,3.141592653589793,12
S000527,U0076,853841.0,216629.4,conservative,48753.65,buy,SSE,605796,2026-01-05 12:28:00,46,4600,46.9001,215740.46,1.017582007709973,0.207261,2.351697551393961,147129.17,2.3386840218420657,1.251131782174065,0.9981734494503417,1.427187874002428,0.2784064661159129,1,1,0,medium_high,0.0,12
S000514,U0124,1261486.0,619236.53,aggressive,203301.26,buy,SZSE,562195,2026-01-05 09:55:00,353,35300,14.166,500059.8,1.9766185801344225,0.104981,1.1909482761922472,721947.65,0.5559623693034345,1.9906012144771394,2.848663850319703,2.6857026636590673,0.4666686953083299,1,1,0,medium_high,3.141592653589793,9
S000188,U0043,1178128.0,550498.73,moderate,112611.09,buy,SZSE,417371,2026-01-05 10:50:00,489,48900,9.9178,484980.42,0.9242123808226678,-0.13086,1.4846423560998063,1083353.6,0.5351924342522463,2.069047631751795,1.6825528736211794,2.4300983850161555,0.42654107826466103,1,0,0,medium,1.5707963267948966,10
S000525,U0060,1485150.0,99069.25,aggressive,113845.76,buy,SZSE,552503,2026-01-05 09:51:00,27,2700,26.3719,71204.13,1.1802888817408657,0.076558,0.8683829980434565,421362.14,1.205189479054951,0.1978799733665818,1.3459483703658668,0.48674109567968615,0.012975011560634166,0,0,0,low,3.141592653589793,9
S000546,U0028,1809858.0,308717.94,moderate,235358.44,buy,SZSE,224396,2026-01-05 10:35:00,33,3300,64.9899,214466.67,3.072514686496185,0.021201,0.24015071776049537,38691.85,1.3141049921282548,0.5608632765292159,2.2953061912769432,1.1162202326401198,0.8552897739815646,0,1,0,medium,1.5707963267948966,10
S000225,U0017,746978.0,100296.29,conservative,54856.48,buy,SZSE,826235,2026-01-05 11:04:00,13,1300,54.6512,71046.56,2.256514274977466,-0.146322,1.6601165963537066,128508.02,2.096137039607587,0.4405437039130318,1.28872007437453,0.7099547707475624,0.05257320191724584,0,1,0,medium,0.0,11
S000245,U0187,331481.0,78047.97,moderate,27024.25,buy,SZSE,230938,2026-01-05 12:28:00,9,900,69.0929,62183.61,0.14075449646590454,-0.102892,1.167240755309412,12025.5,2.5773916322570685,0.916330307356405,1.4325456035428674,1.2207296967177679,0.7437199871431934,0,0,0,low,1.5707963267948966,12
S000446,U0103,1932646.0,621226.76,moderate,227059.64,buy,SZSE,453587,2026-01-05 09:38:00,244,24400,21.5197,525080.68,0.0488080289640459,0.031873,0.36126448648314585,351632.41,2.5276397724297044,1.348981097023988,2.072024451314137,1.8304818084864338,0.6855205321573005,1,0,0,medium,1.5707963267948966,9
S000134,U0129,842743.0,379018.56,aggressive,149698.78,buy,SZSE,272451,2026-01-05 10:54:00,288,28800,8.7815,252907.2,0.05138354412718227,-0.071498,0.8109583663215102,131921.12,1.1529846872318108,1.4951413091586794,3.141592653589793,2.2802452959176938,2.275739973621199,1,0,1,medium_high,3.141592653589793,10
S000210,U0110,344401.0,48594.11,moderate,3223.06,buy,SZSE,28416,2026-01-05 10:16:00,10,1000,33.6494,33649.4,2.43926637776127,-0.110444,1.2529464507173447,31626.85,2.453518566470393,0.45387948218126506,0.1492108597914568,0.39767064340116554,0.2821829292491243,0,1,0,medium,1.5707963267948966,10
S000303,U0137,1552189.0,233013.84,moderate,183949.1,buy,SZSE,195267,2026-01-05 10:36:00,152,15200,13.0283,198030.16,0.4974028478819684,-0.161883,1.836714362010862,403489.84,2.6021609129535435,0.6075875035303567,2.090217280356828,1.103772149416394,0.3468143098236013,0,1,0,medium,1.5707963267948966,10
S000550,U0020,1197770.0,630548.91,aggressive,87729.51,buy,SZSE,55856,2026-01-05 11:38:00,102,10200,45.816,467323.2,0.12499026942710989,0.04512,0.5116012644318856,37057.18,0.8241851505806524,1.9584762987738316,1.2852730644419403,2.2074771057863414,2.8837376174088742,1,0,1,medium_high,3.141592653589793,11
S000123,U0015,736671.0,151168.8,moderate,32989.37,buy,SZSE,112062,2026-01-05 11:38:00,60,6000,19.8707,119224.2,1.3730031002227974,0.106001,1.2025239924682127,93033.58,0.9533906772277098,0.7838474286928586,0.779133786558415,0.9033247786676276,0.6332205861682876,0,0,0,low,1.5707963267948966,11
S000246,U0148,590705.0,15641.59,aggressive,75503.54,buy,SZSE,48195,2026-01-05 11:13:00,3,300,48.9425,14682.75,0.2820794090417654,-0.135203,1.5339299402042357,1291.46,0.5374853924222105,0.07910092326824589,2.2557729849142794,0.6293323584991856,2.4250479097791007,0,0,1,medium,3.141592653589793,11
S000397,U0175,1230730.0,895477.57,aggressive,104610.14,buy,SZSE,231119,2026-01-05 09:44:00,88,8800,78.645,692076.0,2.2091466907355324,-0.198162,2.2484353529674808,33298.12,1.1711417164614115,2.8442284894524974,1.49429872246728,3.141592653589793,2.7665856785953924,1,1,1,high,3.141592653589793,9
S000159,U0153,717202.0,8508.71,conservative,74087.47,buy,SZSE,822313,2026-01-05 10:03:00,1,100,72.8848,7288.48,1.3668898528221538,0.268329,3.0447424940808814,4585.65,1.8534300835472972,0.003505326668233208,1.819763394407222,0.4301778063424865,0.17741282627086283,0,1,0,medium,0.0,10
S000129,U0130,551806.0,42387.98,aggressive,773.46,buy,SZSE,405101,2026-01-05 09:48:00,7,700,44.7167,31301.69,3.1415926535897927,0.019131,0.21665882296515365,47395.26,2.6596715033327643,0.24305966500067655,0.007717895072447568,0.1491376837679622,0.10226232045596692,0,1,0,medium,3.141592653589793,9
S000298,U0010,1024548.0,296190.98,moderate,150851.11,buy,SSE,627391,2026-01-05 11:10:00,98,9800,27.4654,269160.92,1.9927169903487472,-0.133331,1.512685096215405,229002.96,1.9741569974263473,1.3027912477744128,2.6010675666562713,1.9359802749778836,0.401517605236897,1,1,0,medium_high,1.5707963267948966,11
S000100,U0173,700667.0,160760.36,conservative,47704.66,buy,SZSE,834098,2026-01-05 10:25:00,44,4400,28.7829,126644.76,0.9311380390465828,0.038684,0.43856076447883297,59606.3,3.1275149569183847,0.8811179157693273,1.193524521745374,1.1177023903683578,0.7327935941769907,1,0,0,medium,0.0,10
S000337,U0047,1674829.0,102896.42,moderate,259091.18,buy,SZSE,902351,2026-01-05 11:53:00,12,1200,78.5577,94269.24,1.2202410565533666,-0.037083,0.4203914294221459,13139.16,1.2392372416484905,0.2407959550318069,2.7337329921644016,0.9254657254803881,0.919794724302416,0,0,0,low,1.5707963267948966,11
S000028,U0035,718320.0,69340.85,moderate,65328.15,buy,SSE,643245,2026-01-05 10:27:00,11,1100,53.4044,58744.84,1.285815862082797,-0.063307,0.7180008251289287,13211.42,1.381827245055107,0.3719594809044699,1.600058300687409,0.7311678643739753,0.8336347488850667,0,0,0,low,1.5707963267948966,10
S000047,U0144,1822972.0,488060.12,moderate,27718.91,buy,SZSE,255665,2026-01-05 10:34:00,77,7700,55.3745,426383.65,1.3826137474087292,-0.011766,0.13307534220781478,106063.28,0.8272246532710701,1.1545366370389467,0.25318487121767663,1.1190566121298542,0.719771171271247,0,0,0,low,1.5707963267948966,10
S000597,U0199,1751416.0,951251.48,aggressive,246163.94,buy,SZSE,259166,2026-01-05 10:00:00,300,30000,22.6573,679719.0,0.5617619180659364,0.037305,0.42291085002338547,291116.02,2.3532683022952106,1.9478565506046084,2.482183245602635,2.538836440064416,1.0449609957386687,1,0,1,medium_high,3.141592653589793,10
S000093,U0096,1873130.0,1030074.06,aggressive,21858.25,buy,SZSE,49472,2026-01-05 09:53:00,325,32500,23.7647,772352.75,1.5362054872380968,0.058916,0.668168501435042,1721456.29,0.9819993297436597,2.0725423089356174,0.19030557018930763,2.007355491802435,0.14614931546343832,1,1,0,medium_high,3.141592653589793,9
S000155,U0068,1004080.0,190448.12,aggressive,167468.07,buy,SZSE,394251,2026-01-05 10:03:00,19,1900,73.28,139232.0,0.178736142898556,-0.055344,0.6276307969862688,25218.67,1.0054621575293408,0.66461636714509,2.948735079709679,1.4052679074958583,0.7490599568419334,0,0,0,low,3.141592653589793,10
S000253,U0131,1608676.0,199847.12,moderate,201864.18,buy,SZSE,300254,2026-01-05 10:11:00,34,3400,56.8191,193184.94,1.1757601235345452,-0.05673,0.6433601526318454,14844.67,0.653333104614011,0.5690444985555232,2.214255578343824,1.1011483193592977,2.3902771340389632,0,0,1,medium,1.5707963267948966,10
S000230,U0038,1107507.0,162471.83,conservative,44910.5,buy,SSE,669127,2026-01-05 12:27:00,53,5300,29.2929,155252.37,0.967615861189349,0.066049,0.7491190741766711,97472.81,1.0335642262635543,0.6724136418179809,0.7039004474555068,0.7718300690952874,0.5251707713573773,0,0,0,low,0.0,12
S000533,U0168,1110330.0,79829.78,moderate,72190.68,buy,SZSE,853453,2026-01-05 10:27:00,9,900,60.604,54543.6,1.299667178530627,0.139739,1.5854078314079412,12229.68,1.7549128691517384,0.20394915054499924,1.1389792883759375,0.4336213610931977,0.7303778580048864,0,0,0,low,1.5707963267948966,10
S000339,U0012,1216559.0,547568.55,moderate,46979.8,buy,SZSE,714350,2026-01-05 11:40:00,694,69400,7.519,521818.6,0.34539559724692426,-0.142814,1.6203052113575427,737698.02,0.6181655252397912,2.1579298749407547,0.6695078809572313,2.2285127447609887,0.9491210972458018,1,0,0,medium,1.5707963267948966,11
S000006,U0004,1486867.0,1087068.34,aggressive,71571.53,buy,SZSE,709787,2026-01-05 11:34:00,1145,114500,6.4418,737586.1,0.5962231175977458,-0.136795,1.5519971365878995,1752094.71,0.0490053153069112,2.503329901852386,0.8387792929301526,2.6178372296521717,0.6423772759306586,1,0,0,medium,3.141592653589793,11
S000242,U0193,1587683.0,84528.6,moderate,101198.95,buy,SZSE,451706,2026-01-05 11:33:00,18,1800,35.5842,64051.56,0.42177373819219544,0.043277,0.4906855339450186,11942.09,1.1445060744638031,0.15877383188759497,1.1162653707794827,0.38253692064375544,1.5540532345122922,0,0,1,medium,1.5707963267948966,11
